Generation,Policy_Index,Fitness,Policy_JSON
31,6,320,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close"": ""do_nothing"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""do_nothing"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
31,7,1450,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing""}"
31,8,1130,"{""dist:close"": ""flap"", ""dist:medium_pos:above_velo:rising"": ""do_nothing"", ""pos:below_velo:falling"": ""flap"", ""default"": ""do_nothing""}"
31,9,1490,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""flap"", ""dist:close_pos:below_velo:stable"": ""flap""}"
31,10,620,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""flap"", ""pos:above"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:above_velo:falling"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing""}"
31,11,1410,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""flap"", ""pos:above"": ""flap"", ""dist:close_pos:above_velo:stable"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing""}"
31,12,13390,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing""}"
31,13,56010,"{""dist:medium"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""do_nothing"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""flap"", ""dist:far_pos:aligned"": ""do_nothing""}"
31,14,1480,"{""dist:medium"": ""do_nothing"", ""pos:above"": ""flap"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""do_nothing"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
31,15,28780,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing""}"
31,16,10180,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close"": ""do_nothing"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""do_nothing"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing""}"
31,17,13390,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close"": ""do_nothing"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing""}"
31,18,56010,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""do_nothing""}"
31,19,25390,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close"": ""do_nothing"", ""dist:close_pos:above_velo:stable"": ""flap"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
32,0,56010,"{""dist:medium"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""do_nothing"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""flap"", ""dist:far_pos:aligned"": ""do_nothing""}"
32,1,4960,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:close_pos:above_velo:rising"": ""do_nothing""}"
32,2,20220,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing"", ""pos:below_velo:falling"": ""do_nothing""}"
32,3,16790,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""do_nothing"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""flap"", ""dist:close"": ""do_nothing""}"
32,4,22050,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close"": ""do_nothing"", ""dist:close_pos:above_velo:stable"": ""flap"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""flap""}"
32,5,18500,"{""dist:medium"": ""do_nothing"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:above"": ""flap"", ""dist:close_pos:above_velo:stable"": ""do_nothing"", ""dist:far_pos:aligned"": ""do_nothing"", ""pos:below_velo:rising"": ""do_nothing"", ""pos:below"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""dist:far_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""flap"", ""dist:far_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap"", ""dist:close_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""pos:below_velo:falling"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""dist:far"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:medium_velo:stable"": ""do_nothing""}"
